id,age,gender,percentage
817670915277214,35-44,female,0.087477
817670915277214,18-24,female,0.091215
817670915277214,18-24,male,0.11514
817670915277214,65+,female,0.043364
817670915277214,25-34,female,0.056449
817670915277214,45-54,unknown,0.002991
817670915277214,25-34,male,0.09757
817670915277214,45-54,female,0.096075
817670915277214,55-64,female,0.095701
817670915277214,45-54,male,0.105794
817670915277214,35-44,male,0.115888
817670915277214,65+,unknown,0.000748
817670915277214,25-34,unknown,0.000374
817670915277214,55-64,unknown,0.001121
418946835567862,25-34,male,0.443478
418946835567862,18-24,male,0.312648
418946835567862,18-24,female,0.094862
418946835567862,25-34,female,0.081028
418946835567862,35-44,female,0.009091
418946835567862,35-44,male,0.053755
418946835567862,25-34,unknown,0.002767
418946835567862,35-44,unknown,0.001581
418946835567862,18-24,unknown,0.000791
681286632315371,25-34,female,0.044035
681286632315371,45-54,female,0.068855
681286632315371,45-54,unknown,0.000801
681286632315371,25-34,unknown,0.000801
681286632315371,35-44,unknown,0.004003
681286632315371,18-24,unknown,0.001601
681286632315371,18-24,female,0.046437
681286632315371,65+,male,0.031225
681286632315371,55-64,female,0.034428
681286632315371,45-54,male,0.158527
681286632315371,55-64,male,0.060849
681286632315371,18-24,male,0.131305
681286632315371,35-44,male,0.142514
681286632315371,35-44,female,0.068855
681286632315371,65+,female,0.031225
681286632315371,25-34,male,0.173739
681286632315371,55-64,unknown,0.000801
2502950956383143,18-24,male,0.210422
2502950956383143,25-34,male,0.240032
2502950956383143,45-54,female,0.04698
2502950956383143,35-44,male,0.141729
2502950956383143,55-64,male,0.059613
2502950956383143,45-54,male,0.153573
2502950956383143,25-34,female,0.034741
2502950956383143,18-24,female,0.033557
2502950956383143,25-34,unknown,0.003553
2502950956383143,35-44,female,0.039084
2502950956383143,55-64,female,0.02803
2502950956383143,55-64,unknown,0.002369
2502950956383143,35-44,unknown,0.004343
2502950956383143,45-54,unknown,0.001579
2502950956383143,18-24,unknown,0.000395
415136405706906,18-24,unknown,0.000178
415136405706906,35-44,female,0.010504
415136405706906,55-64,unknown,0.001424
415136405706906,65+,unknown,0.001602
415136405706906,55-64,female,0.029909
415136405706906,65+,female,0.038099
415136405706906,45-54,female,0.018159
415136405706906,35-44,unknown,0.002314
415136405706906,25-34,female,0.007299
415136405706906,55-64,male,0.18266
415136405706906,18-24,female,0.00997
415136405706906,25-34,male,0.158982
415136405706906,65+,male,0.100409
415136405706906,45-54,unknown,0.00267
415136405706906,45-54,male,0.174826
415136405706906,35-44,male,0.154709
415136405706906,18-24,male,0.105572
415136405706906,25-34,unknown,0.000712
343973869594581,35-44,unknown,0.001044
343973869594581,25-34,unknown,0.000522
343973869594581,18-24,male,0.306889
343973869594581,18-24,female,0.069415
343973869594581,25-34,male,0.244259
343973869594581,35-44,male,0.101775
343973869594581,45-54,male,0.084029
343973869594581,45-54,female,0.026618
343973869594581,35-44,female,0.020877
343973869594581,65+,male,0.019833
343973869594581,55-64,male,0.042276
343973869594581,55-64,female,0.02714
343973869594581,65+,female,0.020355
343973869594581,25-34,female,0.034447
343973869594581,18-24,unknown,0.000522
424241001694342,18-24,unknown,0.001163
424241001694342,35-44,female,0.019767
424241001694342,45-54,female,0.027132
424241001694342,65+,female,0.015504
424241001694342,25-34,female,0.028682
424241001694342,55-64,unknown,0.001163
424241001694342,55-64,female,0.019767
424241001694342,65+,male,0.036434
424241001694342,55-64,male,0.046124
424241001694342,65+,unknown,0.001163
424241001694342,18-24,female,0.073643
424241001694342,45-54,male,0.086434
424241001694342,25-34,male,0.205426
424241001694342,18-24,male,0.340698
424241001694342,35-44,male,0.093798
424241001694342,35-44,unknown,0.000775
424241001694342,45-54,unknown,0.000775
424241001694342,25-34,unknown,0.00155
2814128531947039,35-44,unknown,0.001508
2814128531947039,25-34,female,0.026647
2814128531947039,18-24,female,0.019608
2814128531947039,45-54,unknown,0.003519
2814128531947039,45-54,female,0.053293
2814128531947039,18-24,male,0.07642
2814128531947039,25-34,male,0.15083
2814128531947039,65+,female,0.063348
2814128531947039,65+,male,0.060835
2814128531947039,55-64,unknown,0.001508
2814128531947039,65+,unknown,0.001508
2814128531947039,35-44,male,0.162393
2814128531947039,45-54,male,0.16189
2814128531947039,55-64,female,0.060835
2814128531947039,35-44,female,0.040221
2814128531947039,55-64,male,0.113625
2814128531947039,25-34,unknown,0.002011
291267985117046,55-64,male,0.163436
291267985117046,25-34,female,0.011498
291267985117046,65+,unknown,0.00115
291267985117046,45-54,unknown,0.003449
291267985117046,55-64,unknown,0.000821
291267985117046,18-24,female,0.007063
291267985117046,25-34,unknown,0.000821
291267985117046,35-44,unknown,0.002628
291267985117046,18-24,male,0.060611
291267985117046,45-54,male,0.178219
291267985117046,35-44,female,0.023982
291267985117046,55-64,female,0.068167
291267985117046,65+,female,0.083279
291267985117046,65+,male,0.106275
291267985117046,25-34,male,0.114323
291267985117046,45-54,female,0.03548
291267985117046,35-44,male,0.138633
291267985117046,18-24,unknown,0.000164
1203885673112545,65+,female,0.071332
1203885673112545,18-24,female,0.067968
1203885673112545,65+,unknown,0.000673
1203885673112545,18-24,unknown,0.001346
1203885673112545,35-44,unknown,0.002019
1203885673112545,25-34,unknown,0.002019
1203885673112545,45-54,unknown,0.001346
1203885673112545,55-64,male,0.085464
1203885673112545,45-54,male,0.092867
1203885673112545,25-34,male,0.121131
1203885673112545,35-44,male,0.069987
1203885673112545,25-34,female,0.079408
1203885673112545,65+,male,0.049125
1203885673112545,18-24,male,0.112382
1203885673112545,45-54,female,0.083445
1203885673112545,55-64,female,0.087483
1203885673112545,35-44,female,0.071332
1203885673112545,55-64,unknown,0.000673
285774862333441,18-24,unknown,0.000243
285774862333441,25-34,female,0.033199
285774862333441,35-44,unknown,0.001655
285774862333441,55-64,unknown,0.001022
285774862333441,18-24,female,0.021418
285774862333441,55-64,female,0.084457
285774862333441,25-34,unknown,0.000828
285774862333441,65+,female,0.090883
285774862333441,65+,male,0.065667
285774862333441,55-64,male,0.093122
285774862333441,45-54,unknown,0.001996
285774862333441,35-44,female,0.045174
285774862333441,45-54,male,0.12301
285774862333441,35-44,male,0.132649
285774862333441,18-24,male,0.088157
285774862333441,25-34,male,0.152558
285774862333441,45-54,female,0.062795
285774862333441,65+,unknown,0.001168
652598891819751,55-64,unknown,0.001006
652598891819751,45-54,female,0.057009
652598891819751,45-54,unknown,0.001677
652598891819751,65+,unknown,0.000335
652598891819751,65+,female,0.034541
652598891819751,55-64,male,0.054326
652598891819751,35-44,unknown,0.003018
652598891819751,55-64,female,0.048625
652598891819751,65+,male,0.024816
652598891819751,35-44,female,0.058015
652598891819751,18-24,female,0.071093
652598891819751,45-54,male,0.097921
652598891819751,18-24,male,0.176392
652598891819751,25-34,female,0.050637
652598891819751,35-44,male,0.141851
652598891819751,25-34,male,0.178068
652598891819751,25-34,unknown,0.000671
385067882221919,55-64,male,0.156697
385067882221919,35-44,female,0.030112
385067882221919,25-34,unknown,0.000982
385067882221919,18-24,unknown,0.000245
385067882221919,35-44,unknown,0.001718
385067882221919,45-54,unknown,0.0018
385067882221919,18-24,female,0.015874
385067882221919,55-64,unknown,0.001227
385067882221919,25-34,female,0.01342
385067882221919,45-54,male,0.193847
385067882221919,35-44,male,0.140987
385067882221919,18-24,male,0.060224
385067882221919,45-54,female,0.050323
385067882221919,65+,female,0.077981
385067882221919,55-64,female,0.077571
385067882221919,25-34,male,0.097701
385067882221919,65+,male,0.078471
385067882221919,65+,unknown,0.000818
2366195916780073,18-24,male,0.080785
2366195916780073,65+,female,0.05477
2366195916780073,18-24,unknown,0.001369
2366195916780073,45-54,unknown,0.001826
2366195916780073,55-64,unknown,0.000913
2366195916780073,35-44,unknown,0.003651
2366195916780073,55-64,male,0.059334
2366195916780073,25-34,female,0.087631
2366195916780073,45-54,male,0.085349
2366195916780073,35-44,female,0.103606
2366195916780073,65+,male,0.031492
2366195916780073,45-54,female,0.106344
2366195916780073,55-64,female,0.098585
2366195916780073,18-24,female,0.057508
2366195916780073,35-44,male,0.104975
2366195916780073,25-34,male,0.120493
2366195916780073,25-34,unknown,0.001369
2267616413283980,65+,male,0.100808
2267616413283980,35-44,male,0.073064
2267616413283980,35-44,unknown,0.00133
2267616413283980,25-34,unknown,0.000855
2267616413283980,55-64,unknown,0.00171
2267616413283980,45-54,unknown,0.002185
2267616413283980,18-24,female,0.033539
2267616413283980,65+,unknown,0.001615
2267616413283980,35-44,female,0.04228
2267616413283980,65+,female,0.148409
2267616413283980,45-54,female,0.08228
2267616413283980,25-34,female,0.037245
2267616413283980,45-54,male,0.093017
2267616413283980,25-34,male,0.073064
2267616413283980,18-24,male,0.075154
2267616413283980,55-64,female,0.11905
2267616413283980,55-64,male,0.114204
2267616413283980,18-24,unknown,0.00019
2283773035271967,65+,male,0.116438
2283773035271967,55-64,female,0.143836
2283773035271967,65+,female,0.1621
2283773035271967,18-24,male,0.043379
2283773035271967,55-64,male,0.10274
2283773035271967,45-54,male,0.114155
2283773035271967,45-54,female,0.077626
2283773035271967,35-44,female,0.050228
2283773035271967,35-44,male,0.054795
2283773035271967,25-34,male,0.06621
2283773035271967,18-24,female,0.025114
2283773035271967,65+,unknown,0.002283
2283773035271967,25-34,female,0.034247
2283773035271967,35-44,unknown,0.004566
2283773035271967,45-54,unknown,0.002283
1728232793944187,18-24,female,0.004697
1728232793944187,45-54,female,0.067168
1728232793944187,65+,female,0.159699
1728232793944187,65+,unknown,0.002349
1728232793944187,55-64,male,0.145608
1728232793944187,55-64,female,0.177078
1728232793944187,55-64,unknown,0.003288
1728232793944187,45-54,male,0.134335
1728232793944187,45-54,unknown,0.002818
1728232793944187,18-24,male,0.022076
1728232793944187,35-44,male,0.066698
1728232793944187,35-44,female,0.029122
1728232793944187,35-44,unknown,0.002818
1728232793944187,25-34,male,0.055425
1728232793944187,25-34,female,0.012212
1728232793944187,25-34,unknown,0.000939
1728232793944187,65+,male,0.113668
2363284930352543,18-24,male,0.136364
2363284930352543,25-34,female,0.022727
2363284930352543,25-34,male,0.090909
2363284930352543,35-44,male,0.204545
2363284930352543,45-54,female,0.045455
2363284930352543,45-54,male,0.136364
2363284930352543,55-64,female,0.045455
2363284930352543,55-64,male,0.159091
2363284930352543,65+,female,0.090909
2363284930352543,65+,male,0.068182
529659481281014,13-17,unknown,2.3E-5
529659481281014,55-64,female,0.188538
529659481281014,65+,unknown,0.001382
529659481281014,55-64,unknown,0.00201
529659481281014,45-54,unknown,0.002364
529659481281014,13-17,female,0.005001
529659481281014,18-24,female,0.015495
529659481281014,25-34,unknown,0.000285
529659481281014,13-17,male,0.00153
529659481281014,18-24,male,0.005778
529659481281014,65+,male,0.052413
529659481281014,18-24,unknown,6.9E-5
529659481281014,35-44,female,0.109827
529659481281014,65+,female,0.139619
529659481281014,45-54,male,0.090358
529659481281014,45-54,female,0.179403
529659481281014,55-64,male,0.079144
529659481281014,25-34,female,0.042044
529659481281014,35-44,male,0.059504
529659481281014,25-34,male,0.023671
529659481281014,35-44,unknown,0.001542
1736192483189718,25-34,male,0.157733
1736192483189718,55-64,female,0.04372
1736192483189718,65+,unknown,0.000912
1736192483189718,35-44,unknown,0.00228
1736192483189718,25-34,unknown,0.00079
1736192483189718,13-17,unknown,0.000517
1736192483189718,45-54,unknown,0.001399
1736192483189718,18-24,unknown,0.00076
1736192483189718,45-54,female,0.029795
1736192483189718,25-34,female,0.049345
1736192483189718,45-54,male,0.083214
1736192483189718,35-44,female,0.032623
1736192483189718,18-24,female,0.07458
1736192483189718,65+,male,0.054696
1736192483189718,13-17,female,0.053449
1736192483189718,55-64,male,0.075492
1736192483189718,65+,female,0.050987
1736192483189718,18-24,male,0.147943
1736192483189718,35-44,male,0.101487
1736192483189718,13-17,male,0.037366
1736192483189718,55-64,unknown,0.000912
798022840621456,45-54,male,0.062799
798022840621456,18-24,female,0.093967
798022840621456,25-34,unknown,0.000617
798022840621456,18-24,unknown,0.000771
798022840621456,45-54,unknown,0.001234
798022840621456,55-64,unknown,0.001389
798022840621456,35-44,unknown,0.002777
798022840621456,65+,female,0.022219
798022840621456,18-24,male,0.088104
798022840621456,35-44,male,0.098596
798022840621456,55-64,male,0.03518
798022840621456,45-54,female,0.084092
798022840621456,65+,male,0.018053
798022840621456,55-64,female,0.044746
798022840621456,35-44,female,0.134239
798022840621456,25-34,female,0.167567
798022840621456,25-34,male,0.143496
798022840621456,65+,unknown,0.000154
731253090714676,25-34,male,0.154845
731253090714676,65+,female,0.023383
731253090714676,25-34,unknown,0.00052
731253090714676,55-64,unknown,0.00052
731253090714676,45-54,unknown,0.001559
731253090714676,18-24,unknown,0.001039
731253090714676,35-44,unknown,0.005456
731253090714676,65+,male,0.014289
731253090714676,55-64,female,0.046765
731253090714676,35-44,female,0.132242
731253090714676,45-54,male,0.064952
731253090714676,35-44,male,0.102884
731253090714676,25-34,female,0.193817
731253090714676,55-64,male,0.034035
731253090714676,18-24,female,0.08132
731253090714676,18-24,male,0.065731
731253090714676,45-54,female,0.076383
731253090714676,65+,unknown,0.00026
448620606017576,18-24,male,0.103194
448620606017576,18-24,female,0.149877
448620606017576,35-44,male,0.071253
448620606017576,35-44,female,0.093366
448620606017576,55-64,female,0.051597
448620606017576,45-54,female,0.085995
448620606017576,45-54,male,0.046683
448620606017576,25-34,female,0.189189
448620606017576,25-34,male,0.144963
448620606017576,65+,male,0.017199
448620606017576,55-64,male,0.02457
448620606017576,65+,female,0.019656
448620606017576,45-54,unknown,0.002457
2579113898802553,55-64,male,0.028583
2579113898802553,35-44,male,0.096131
2579113898802553,18-24,unknown,0.001213
2579113898802553,25-34,unknown,0.002427
2579113898802553,55-64,unknown,0.000809
2579113898802553,45-54,unknown,0.002022
2579113898802553,35-44,unknown,0.002966
2579113898802553,65+,male,0.011999
2579113898802553,35-44,female,0.105299
2579113898802553,18-24,female,0.122152
2579113898802553,45-54,male,0.059862
2579113898802553,45-54,female,0.058784
2579113898802553,25-34,female,0.163004
2579113898802553,65+,female,0.015909
2579113898802553,55-64,female,0.032223
2579113898802553,18-24,male,0.139409
2579113898802553,25-34,male,0.156937
2579113898802553,65+,unknown,0.00027
2596556237099217,55-64,female,0.032254
2596556237099217,45-54,female,0.049561
2596556237099217,55-64,unknown,0.000787
2596556237099217,35-44,unknown,0.003933
2596556237099217,25-34,unknown,0.001573
2596556237099217,18-24,unknown,0.000524
2596556237099217,45-54,unknown,0.001836
2596556237099217,65+,female,0.011931
2596556237099217,18-24,female,0.106202
2596556237099217,55-64,male,0.027927
2596556237099217,65+,male,0.012587
2596556237099217,18-24,male,0.112364
2596556237099217,45-54,male,0.059919
2596556237099217,35-44,male,0.101613
2596556237099217,25-34,female,0.177658
2596556237099217,35-44,female,0.099253
2596556237099217,25-34,male,0.199816
2596556237099217,65+,unknown,0.000262
602013067234255,18-24,female,0.16689
602013067234255,65+,male,0.010167
602013067234255,18-24,unknown,0.001123
602013067234255,45-54,unknown,0.000904
602013067234255,25-34,unknown,0.001248
602013067234255,35-44,unknown,0.002402
602013067234255,55-64,unknown,0.000374
602013067234255,55-64,male,0.022019
602013067234255,55-64,female,0.024795
602013067234255,25-34,male,0.176434
602013067234255,45-54,male,0.04881
602013067234255,35-44,male,0.080186
602013067234255,65+,female,0.009637
602013067234255,45-54,female,0.044662
602013067234255,35-44,female,0.081808
602013067234255,25-34,female,0.165799
602013067234255,18-24,male,0.162524
602013067234255,65+,unknown,0.000218
555802825211226,55-64,male,0.030928
555802825211226,65+,female,0.041237
555802825211226,25-34,female,0.14433
555802825211226,18-24,male,0.113402
555802825211226,35-44,unknown,0.010309
555802825211226,65+,male,0.082474
555802825211226,25-34,male,0.134021
555802825211226,35-44,male,0.113402
555802825211226,35-44,female,0.092784
555802825211226,18-24,female,0.113402
555802825211226,45-54,male,0.072165
555802825211226,45-54,female,0.030928
555802825211226,55-64,female,0.020619
739284143235653,18-24,female,0.07197
739284143235653,25-34,male,0.189394
739284143235653,55-64,female,0.05303
739284143235653,45-54,male,0.07197
739284143235653,55-64,male,0.060606
739284143235653,45-54,female,0.034091
739284143235653,25-34,female,0.102273
739284143235653,65+,female,0.037879
739284143235653,35-44,female,0.037879
739284143235653,18-24,male,0.181818
739284143235653,65+,male,0.05303
739284143235653,35-44,male,0.094697
739284143235653,35-44,unknown,0.003788
739284143235653,18-24,unknown,0.003788
739284143235653,25-34,unknown,0.003788
1223035564748024,18-24,female,0.109626
1223035564748024,18-24,male,0.276738
1223035564748024,25-34,unknown,0.001337
1223035564748024,25-34,male,0.224599
1223035564748024,35-44,female,0.051471
1223035564748024,45-54,female,0.028743
1223035564748024,35-44,male,0.090241
1223035564748024,25-34,female,0.110963
1223035564748024,55-64,female,0.010695
1223035564748024,65+,female,0.009358
1223035564748024,65+,unknown,0.000668
1223035564748024,45-54,male,0.052139
1223035564748024,55-64,male,0.018717
1223035564748024,18-24,unknown,0.002674
1223035564748024,65+,male,0.010695
1223035564748024,35-44,unknown,0.001337
1595037210637601,65+,male,0.024633
1595037210637601,55-64,female,0.030475
1595037210637601,25-34,unknown,0.001895
1595037210637601,45-54,unknown,0.001579
1595037210637601,35-44,unknown,0.002842
1595037210637601,55-64,unknown,0.00079
1595037210637601,18-24,unknown,0.001421
1595037210637601,45-54,female,0.036949
1595037210637601,55-64,male,0.033791
1595037210637601,35-44,male,0.102005
1595037210637601,35-44,female,0.068056
1595037210637601,25-34,female,0.111006
1595037210637601,18-24,male,0.182694
1595037210637601,25-34,male,0.208116
1595037210637601,65+,female,0.027633
1595037210637601,18-24,female,0.105321
1595037210637601,45-54,male,0.060161
1595037210637601,65+,unknown,0.000632
2538096433129094,18-24,male,0.301205
2538096433129094,25-34,male,0.210843
2538096433129094,18-24,female,0.156627
2538096433129094,25-34,female,0.108434
2538096433129094,35-44,male,0.060241
2538096433129094,35-44,female,0.048193
2538096433129094,45-54,female,0.012048
2538096433129094,65+,female,0.018072
2538096433129094,45-54,male,0.036145
2538096433129094,65+,male,0.024096
2538096433129094,55-64,female,0.012048
2538096433129094,55-64,male,0.012048
505040850106954,55-64,male,0.048091
505040850106954,18-24,female,0.091938
505040850106954,45-54,male,0.062235
505040850106954,35-44,female,0.069307
505040850106954,25-34,female,0.110325
505040850106954,18-24,male,0.142857
505040850106954,25-34,male,0.256011
505040850106954,35-44,male,0.079208
505040850106954,55-64,female,0.032532
505040850106954,45-54,female,0.03819
505040850106954,65+,female,0.028289
505040850106954,65+,male,0.032532
505040850106954,45-54,unknown,0.001414
505040850106954,35-44,unknown,0.004243
505040850106954,25-34,unknown,0.001414
505040850106954,55-64,unknown,0.001414
831216003974241,45-54,male,0.067169
831216003974241,35-44,female,0.063089
831216003974241,55-64,unknown,0.000942
831216003974241,65+,unknown,0.000628
831216003974241,45-54,unknown,0.001569
831216003974241,18-24,unknown,0.001569
831216003974241,35-44,unknown,0.002511
831216003974241,45-54,female,0.036409
831216003974241,65+,male,0.036723
831216003974241,25-34,male,0.207784
831216003974241,65+,female,0.039862
831216003974241,55-64,female,0.039862
831216003974241,25-34,female,0.107345
831216003974241,35-44,male,0.091337
831216003974241,18-24,female,0.096673
831216003974241,18-24,male,0.159761
831216003974241,55-64,male,0.045825
831216003974241,25-34,unknown,0.000942
1365545390283927,65+,female,0.077782
1365545390283927,55-64,male,0.073276
1365545390283927,45-54,unknown,0.002351
1365545390283927,65+,unknown,0.001959
1365545390283927,18-24,male,0.076803
1365545390283927,55-64,unknown,0.001959
1365545390283927,55-64,female,0.070729
1365545390283927,35-44,unknown,0.004114
1365545390283927,18-24,female,0.042712
1365545390283927,45-54,male,0.100901
1365545390283927,25-34,male,0.13989
1365545390283927,45-54,female,0.069945
1365545390283927,35-44,female,0.083268
1365545390283927,65+,male,0.058973
1365545390283927,25-34,female,0.086011
1365545390283927,35-44,male,0.107955
1365545390283927,25-34,unknown,0.001371
588542665232886,25-34,male,0.153376
588542665232886,65+,female,0.035831
588542665232886,55-64,unknown,0.000437
588542665232886,45-54,unknown,0.002622
588542665232886,35-44,unknown,0.003059
588542665232886,65+,unknown,0.000874
588542665232886,25-34,unknown,0.001966
588542665232886,65+,male,0.024252
588542665232886,18-24,male,0.085209
588542665232886,35-44,female,0.131309
588542665232886,35-44,male,0.097225
588542665232886,18-24,female,0.080402
588542665232886,55-64,male,0.034957
588542665232886,45-54,female,0.079747
588542665232886,45-54,male,0.067075
588542665232886,55-64,female,0.050251
588542665232886,25-34,female,0.150754
588542665232886,18-24,unknown,0.000655
794734660954551,45-54,male,0.063087
794734660954551,35-44,male,0.101854
794734660954551,18-24,unknown,0.000963
794734660954551,65+,unknown,0.001445
794734660954551,55-64,unknown,0.000482
794734660954551,45-54,unknown,0.001445
794734660954551,35-44,unknown,0.00313
794734660954551,65+,female,0.022875
794734660954551,25-34,female,0.112208
794734660954551,55-64,female,0.034674
794734660954551,35-44,female,0.068625
794734660954551,45-54,female,0.037804
794734660954551,25-34,male,0.212617
794734660954551,65+,male,0.027209
794734660954551,55-64,male,0.037082
794734660954551,18-24,male,0.170238
794734660954551,18-24,female,0.10378
794734660954551,25-34,unknown,0.000482
1036734916670240,18-24,male,0.054089
1036734916670240,18-24,female,0.077939
1036734916670240,55-64,unknown,0.000852
1036734916670240,65+,unknown,0.002981
1036734916670240,35-44,unknown,0.003407
1036734916670240,25-34,unknown,0.001704
1036734916670240,45-54,unknown,0.002981
1036734916670240,55-64,male,0.044719
1036734916670240,35-44,female,0.126917
1036734916670240,25-34,male,0.121806
1036734916670240,55-64,female,0.067717
1036734916670240,65+,male,0.030664
1036734916670240,45-54,female,0.094974
1036734916670240,45-54,male,0.072402
1036734916670240,35-44,male,0.090716
1036734916670240,25-34,female,0.151193
1036734916670240,65+,female,0.054514
1036734916670240,18-24,unknown,0.000426
1912924968853523,55-64,male,0.043987
1912924968853523,65+,male,0.030809
1912924968853523,18-24,unknown,0.000371
1912924968853523,25-34,unknown,0.001299
1912924968853523,35-44,unknown,0.004269
1912924968853523,55-64,unknown,0.001299
1912924968853523,35-44,male,0.097624
1912924968853523,45-54,female,0.085375
1912924968853523,25-34,male,0.127506
1912924968853523,35-44,female,0.14291
1912924968853523,25-34,female,0.144952
1912924968853523,45-54,unknown,0.001485
1912924968853523,55-64,female,0.051411
1912924968853523,65+,female,0.032851
1912924968853523,18-24,male,0.081477
1912924968853523,45-54,male,0.074796
1912924968853523,18-24,female,0.077023
1912924968853523,65+,unknown,0.000557
467212027314672,35-44,male,0.150617
467212027314672,45-54,female,0.041847
467212027314672,45-54,unknown,0.003672
467212027314672,65+,female,0.014269
467212027314672,55-64,female,0.022447
467212027314672,25-34,unknown,0.001836
467212027314672,18-24,female,0.037008
467212027314672,35-44,unknown,0.005257
467212027314672,55-64,unknown,0.001168
467212027314672,18-24,male,0.129673
467212027314672,65+,unknown,0.001085
467212027314672,45-54,male,0.108228
467212027314672,65+,male,0.030332
467212027314672,25-34,male,0.230933
467212027314672,35-44,female,0.076477
467212027314672,25-34,female,0.08528
467212027314672,55-64,male,0.058328
467212027314672,18-24,unknown,0.001544
527919574723982,35-44,male,0.110405
527919574723982,55-64,female,0.001734
527919574723982,45-54,unknown,0.002312
527919574723982,35-44,unknown,0.001156
527919574723982,18-24,unknown,0.00289
527919574723982,25-34,unknown,0.004624
527919574723982,35-44,female,0.007514
527919574723982,45-54,female,0.002312
527919574723982,65+,male,0.016763
527919574723982,25-34,male,0.295376
527919574723982,65+,female,0.001156
527919574723982,55-64,male,0.025434
527919574723982,45-54,male,0.047399
527919574723982,25-34,female,0.012139
527919574723982,18-24,female,0.030058
527919574723982,18-24,male,0.437572
527919574723982,65+,unknown,0.001156
572025536907245,25-34,male,0.250918
572025536907245,18-24,female,0.026928
572025536907245,25-34,unknown,0.002448
572025536907245,45-54,female,0.003672
572025536907245,35-44,unknown,0.001224
572025536907245,65+,female,0.014688
572025536907245,55-64,female,0.01224
572025536907245,25-34,female,0.013464
572025536907245,35-44,female,0.008568
572025536907245,45-54,unknown,0.008568
572025536907245,65+,unknown,0.002448
572025536907245,45-54,male,0.085679
572025536907245,65+,male,0.052632
572025536907245,55-64,male,0.057528
572025536907245,35-44,male,0.113831
572025536907245,18-24,male,0.343941
572025536907245,18-24,unknown,0.001224
959905594393268,45-54,male,0.095477
959905594393268,55-64,male,0.070352
959905594393268,25-34,male,0.276382
959905594393268,65+,male,0.060302
959905594393268,25-34,female,0.025126
959905594393268,35-44,female,0.030151
959905594393268,18-24,male,0.276382
959905594393268,35-44,male,0.085427
959905594393268,18-24,unknown,0.005025
959905594393268,65+,female,0.030151
959905594393268,55-64,female,0.015075
959905594393268,45-54,female,0.015075
959905594393268,18-24,female,0.015075
2399910680320184,35-44,male,0.204225
2399910680320184,25-34,male,0.246479
2399910680320184,55-64,male,0.070423
2399910680320184,65+,male,0.049296
2399910680320184,45-54,male,0.15493
2399910680320184,18-24,male,0.176056
2399910680320184,55-64,female,0.028169
2399910680320184,18-24,female,0.028169
2399910680320184,35-44,female,0.014085
2399910680320184,45-54,unknown,0.014085
2399910680320184,65+,female,0.007042
2399910680320184,25-34,female,0.007042
610308903046726,35-44,female,0.108271
610308903046726,18-24,female,0.22119
610308903046726,25-34,male,0.130731
610308903046726,45-54,female,0.046159
610308903046726,25-34,female,0.204771
610308903046726,18-24,male,0.136772
610308903046726,35-44,male,0.07342
610308903046726,45-54,male,0.033457
610308903046726,35-44,unknown,0.001549
610308903046726,55-64,female,0.016884
610308903046726,55-64,male,0.011152
610308903046726,65+,male,0.005576
610308903046726,18-24,unknown,0.000929
610308903046726,65+,female,0.00759
610308903046726,25-34,unknown,0.001239
610308903046726,45-54,unknown,0.00031
444780039794752,55-64,male,0.039512
444780039794752,35-44,female,0.088631
444780039794752,55-64,unknown,0.000585
444780039794752,45-54,unknown,0.001086
444780039794752,35-44,unknown,0.001671
444780039794752,18-24,unknown,0.000835
444780039794752,25-34,unknown,0.000752
444780039794752,65+,female,0.026648
444780039794752,18-24,female,0.107092
444780039794752,25-34,male,0.1725
444780039794752,45-54,male,0.072174
444780039794752,25-34,female,0.126974
444780039794752,55-64,female,0.031075
444780039794752,45-54,female,0.0553
444780039794752,65+,male,0.020717
444780039794752,18-24,male,0.138752
444780039794752,35-44,male,0.115279
444780039794752,65+,unknown,0.000418
417744292441268,25-34,male,0.247415
417744292441268,45-54,female,0.019267
417744292441268,25-34,unknown,0.000705
417744292441268,13-17,unknown,0.000235
417744292441268,45-54,unknown,0.001645
417744292441268,18-24,unknown,0.000705
417744292441268,35-44,unknown,0.00188
417744292441268,35-44,female,0.034305
417744292441268,65+,male,0.014568
417744292441268,45-54,male,0.068139
417744292441268,13-17,female,0.050282
417744292441268,25-34,female,0.065789
417744292441268,55-64,male,0.027491
417744292441268,55-64,female,0.008694
417744292441268,65+,female,0.009164
417744292441268,13-17,male,0.037359
417744292441268,18-24,female,0.09093
417744292441268,35-44,male,0.114897
417744292441268,18-24,male,0.206297
417744292441268,55-64,unknown,0.000235
653086452181717,55-64,female,0.076923
653086452181717,25-34,male,0.088757
653086452181717,35-44,female,0.059172
653086452181717,55-64,male,0.12426
653086452181717,45-54,male,0.183432
653086452181717,65+,male,0.076923
653086452181717,35-44,male,0.136095
653086452181717,25-34,female,0.023669
653086452181717,18-24,male,0.053254
653086452181717,45-54,female,0.106509
653086452181717,18-24,female,0.023669
653086452181717,45-54,unknown,0.005917
653086452181717,25-34,unknown,0.005917
653086452181717,65+,female,0.029586
653086452181717,65+,unknown,0.005917
1180493865487726,45-54,male,0.191111
1180493865487726,35-44,male,0.128889
1180493865487726,35-44,female,0.102222
1180493865487726,45-54,female,0.097778
1180493865487726,55-64,male,0.146667
1180493865487726,65+,female,0.048889
1180493865487726,18-24,male,0.031111
1180493865487726,65+,male,0.053333
1180493865487726,25-34,male,0.04
